index,source,entropy_avail,gen_time_ms,modulus_hex,publickey_sha256
31,baseline,256,1176,A2CCB5453219C9F6E4695593831E51743E14FD2B3FBBBACCF683BDFEB341C00EFD264B4C56C4DE040347410E5C6BB5CDB497DC733D527C7DDF24E7CCADFC6504C043D286B51FE595221B443465D26DBC158F79BE675BC34197F33D387B684B47B4C6A1503DDA8780C9781D586C38BF62A5022504685F29579B987445C4321CB6F1CCBD28542E0CE22BC7E941A3632D4026F4F92AF5C57374ED7F2C20478356D3FFDDB80450E344B6F8D25DB76FCFDE8BA84C53AF0984A1B7CB4AF2DC52212A2BD2475C37282F4A068C7700AF6F0899A3C77D4E25620DDA5B7B412792D96343194073C77F6B0985E1F3C1A7EC62B1E5088E77D1EFF373D7555F016EE4060BB065,b7c3a022f39bc0411dfc0da336bfe84cba93f8c560626d75a9f97d4020bf9f3b
32,baseline,256,1116,BD899D71C68BE522F586C52EBDBBD2A4E30110C24114A28726B30875FE1D027042574ACBC42E56AF5E91BC5A16BCA54BC9456D220800FC65319686D250E453D1BAD5AF18C80BFAE1A28428E67B410061F08FF9C042EDFE8199701C29F4EC28018E04A2896E7B04F34410C8037345BCF09D8899B7789D59D254281DCA389D4B02D196EA15DDC8928DC7851DE9D92814EA8B23BEBB26B9A0C72F3BBE439FD4CBD2726A021D0F8E187323C582A63821904526CD05FA2AD8A6A40C236DDC98B6F998202201F2CB5F9F64F3CC67339525D5DADF4AC1921A6DBED12F9BB3C63C87B56D367F39C910C4830A4725D08D8ECF7E8BB291FD0A51E74708ACF5C5F7A3501C8D,bc42429b716d1730823c4b816d786577e47e19f74d8f1bc92b243c095b31409f
33,baseline,256,400,95B30E1A2B2CCDD3366704EDF86DBACA7B6244D8302BE78EABE0B629C8325C297C09F579CF2FBABC67AD491D748FC1308564B02CD403C5A39807FA995CC2239E556A5FCBA0CBD5455DF3722A3110F1170EB1D55549403ADF87362D29CB7FD9111788002B0419BF16D9A0C349C8926073FABA9757B25C8EAF98D123DAC3B7C0C05D35EA5E8840295B021B6182D4451B46659D8A5E5F3EE3AAC7835FAA0683357202EDCB5AD5DC2F239BAF15EC5A4796B0B7AF4F61A4CB6FFD6E134C0B6389D386D17CF011EC164DF4EED015FB92CAA526D28B265FEC6657F3E47E95A2755DDFCB8DD92C71847DB79132DA19737258331D642D40CED0CD9AB3AD1F806694FF09D5,6581c389c15034ce0eee19bb074bba00bac2c5f7ce32e2843a3a7e8b80db569e
34,baseline,256,470,E5071232550F2FD5822AE79B7B2F2B921AC79D23A3C2A63C0D945ACCE495FE9CD27D7755F0EEA87648CF0F64322B90DCFC3376BBF9DA8735CD5EB1EB248CC20C9EC35A22378488CCF4A1C23723174025D89291EA051CC6125D6B4C259BE41821D7B77074326DAD3408A9FE81B78C743486850BA11DF183292D8AD48B111487CF2DE50A0BDA0C40281009936ADB6700B48E54AFE238345C7AC9A97C3D75246B25B1629D16C7942F2212C25A4DA2EE697682D38AD9BF9DD5A5C5D3776142B9279045E69532FD20B1E9E9EBAF0E29709C8774E79816A3F33C935CDF4575C69961A5D4DA8A19249AD3B2244733A1DD889D4D9C9F5B8F1B330FDFF483027CF4D59191,bd0c4fc6e042c50d894ef130c7c750ffffbb2bbe65e407478b6d42753035a1cc
35,baseline,256,1150,D7E55AFB3E895E65E4FA502E03935B4F3EA557A1DFA339414A558BDC7FEEE787E75639EC225BDE2B61C8F3B3935B9F8998FB3A7FC40D00745308BAED9E9028065E57CEACF42190D7D6F389953407DFEF5FECC9496033EEDB620F18BAC72C2F570CC222F1DE57A28D45DA24837A265EBA2EDA6D462697D7E873540F3F2C8E48E82460FF49C9B70DCD98F87EDB78285D9E558E3A24F887BE84E3C91178A1251BF97ACBEDB807C5611A8FF331D50B8185DB3621B6BD47AE1C0F640331F0A909087142BB6D6D75C37EC33EAB51216736F27A0878404BA17EA130ECD3C63F5406A010156ABCB049066C28BC5803D11DBFABC16FDD7362A3174E3A208BAC5822294333,80e3a46f3865fc6082247330c0464331dd40790dddbcdf216100738e006dd1af
36,baseline,256,200,B022C9E910EC5DB958FCEA247D765CE0CE34CEBDFCD82D4551270F8E75A06200FFA4ACFE4E01A481D36BFA6B9F0F5EF4A569AABECBDA91CF204AD75131E59249E0FE8CCEB9C5EA86091BBC3253476B93368396180EBF12D25FBA6860F5CC3F18D10B5E8E4261D0200575A5ECFCFE164CA1443AAF5EEB6281F9B6A5D947CFEF87302A45C8CE7FF2310C9789FA4F67C52AA339BD1B4DDF7CF2348425D74B7A57229F3135CBEDA8619717431EC7CA71195C7A9611D65A8BC88890105C6ABA00EFE1B238BCC5EA5C158E3B9AB79BAFB32D8BAB2DAAC7E742301A70A01489ACAA1AE3E8C29188695F56BD42CBDAA911EC1327E6DF9C12385725C0D7D75FB82D5281DF,b975592ccee5a2830eec51e9f34fbacefb6e6b7aa19065d698801098fa542b48
37,baseline,256,406,AB3BB7DF7AF6F3C42CF0AD421B05E4B9A258425710130A4A522BE6A343DA5464C8EFA4FA55D4BAF63042941C9D83A46FCAC4509A3DD1C45D0AC2F668981D01182F9217F813CBC2C3105BB2DE44D211F920C41743D802A28C7F229C7FAB9B9BF3147F4266409FC777CA7DEDA3BB8A67B710D32D1DDE85857CF2172B60B24E81A9A74926240FA540702D086D79558F15846A77AB37BA9096EBB6518E1D8D3D4396FCA69A7541E2A0EC1B9777EC6AB5F1CB9A27359CE7C74FBE283183CDEF4682C95C559F256355E635CDDEA99550E1F01D0CC8D76E83D44EF3463EA6CDFC47CF3036F596A5FB6E876B0AB7811E3B73C41D726AB7E98767F76AE682071EE6EDEBAB,3836f47e5d54644307c2c1a5cc09795b9ae620c6a89ad8b84a9c6ea1a2fa4960
38,baseline,256,551,A1F5DF8869E180175B1618BFD2D02FFF4C7684DE3EDD84860DB8A05C0820AD69A9663117D36212215E98BDD2E9257ADE59E5F4074834065D825CCA62C0A3F15707E6D3F46E15FD8774D480802D17AD089256A22ABCBFD3892FCA2F2DC72BD019E8E62018DE94E26FC0EE1C0BF2FFD213170B3E79564FA24A340C9430936DE07F6985529F58792D7C272E4150E5A3DDC29AB7B08170A702AEA032B4D6D58F45E9DFB96F758E005562E2879B6E4C585D3F6892495A7E0E4B875458A8588AA3C10B0DC94C1D1947CE904B45DEC4F9E3865F376CF0F2050235890EECCD8614FB989C82970D3358C0A901285FA15BDECDED35679859183F44C777E8C81602CA6ED2BD,f24a4e450a8b6b16a399f4122b89d354a0c4456dcfa9249a4d6f9c293b0de2bb
39,baseline,256,359,B2D170B77F15C80993EBFA8284D0BE53B5121AE7780963A1D7E58E7FFC1FAAE08C4079CC9A63631FE7E915D002D13C61ADC6B66A5C3272DA4E5EB288C3B8D77B9278D6ABF201DBCFFF02EDB26223D0E81BA4EEB5276C5DB3D57BCD576E9D51E7868665EF13B412A816CD43E0DF2D634123C55B8EADD6F4B6BFC8C273DAEAB9E5BB04ABD1D52C77A3FE03DDEB3FCA70240EEB884B54AD76FFC3F0DEA996CD4B499600B58317859CDCD24261B212D51A5933A6A5C271FF7FB0BE86AC1E41F88F9C6F049812046BD45C563E04092181CB3E853BD6AD991F0BF0EA3F1BA719DC457351D390C4A0DDC3354F38C0A6BFFC5CE28F0041F414F41F3656BF15F54026E70F,b64260f89c62dc61ad312121e653a488ecb65f04d112266e8f0e365f5d50304e
40,baseline,256,598,A8A2A3075B1B603A14FBC90DD8AED64C9FBD6B73645D18F6CA1FC513D68B01EE97D0638286939AEA0856F5CE4F959A3B372177AC6A1D7809B7349F20BEFAB88B3A2C5CBBE78232D26A643D0124A3BF86B1F148EB7D892D5EF4F0594AAE2DD1B6C3D6447EA64EAB517F4B6867391E7C07E7788FEC1FF3FF6AC4C60AB4130419384D833014781EB888B2014CB7B51963E945A4D5905D5F22D58FA7AEB179D3D4CEDA5DF21144E9912986FC45DC5D623954A0FF7C1BA80A32F5F53FC694D71CC56D1FEF0869089DB9F157E1880940C91D855742D6AF44618B106A469A7676482342B8EBCBEC22C056D7BEDA7BF62A9F4597B6604EFF95168AF6F26C27F6E20DD901,b8a2c4c0202a30ab2dbb8faeed1315ba711625bb9fbd5e327277160f2f1709a3
41,baseline,256,562,A64B75DF2B5EBF5CE2EE9922A432AEBC800DB4C9E9725D5B485C108F937D307A40D0AE16F41F09943D6E1742C6D9808C3DF194F29011B3E358F4F37973B51F822BDAA06CB313D85D5C20258DC2F556B5048B9ED698D7C1B240BEE9D01B92B1C5DCE228F05F705F608BEF2F704EA68B4370202BCD85898843ECFB370E59A4399062BE5C5A5E65AEA9E97E8BFD80215831E97988302F978B7882598C7C2500983A4E4EAECAB3985890435E8B5051AB44A706A3B1BFAAEDD3937587DE270B8F978223A44294D3D8857C594A35492DAE563DE25154F6F2FEFFEBC71C93B31EF2D4725E67D46DAB90158D5B5FECAE18C4921D8CB67EACAF12A742C19857698FCEB407,ffe2d31463460b64ff1301c9a6faaeafcf752324b1904340bafd9fd99e31c48e
42,baseline,256,807,CB925A0503EB3619B2EF0A100E33E3C01E63E135030EBF37D1695179397B32D34F3C67BB9157A88751E6C667D5F1447A61B81CAC3107BC50402028F7E06ED4FAE016916B6ACFEC965B44AB02A9449E456B7C0893631CED3816B6EEEC1A114E623ED3A477D58E5D72851B464EC44D2F1DA38806E025763ECF9A4492DDDB76DB244F7EA68A718EE8740C71812BF552DE1F07AE9AF16332315581E94D8CF4E2C2A203F8571464646BE5BFA2154E446AECA8C20C6DC5F0FF67DE3F567E007E285E6ED6E09112E68B6A7BDED88364B41F313006854CE77732A2606EF998811A9C71D8E218F08A2C341E61C0DFC56304E9C59F0C3CEB4E11A88FB2531C3E97A3EFD781,ba6d1560ecb95e91ff82cd35796b40c0054168483d090a32eb516eb25479ea33
43,baseline,256,792,BAA8D94BAFD16ED65930B53024104C7CBE4D5D04D156850E7A9EBB9FEB757CD40C0882CF10EC48A46485133AF11EA497C54DF818BDFF179A5C598265F99DAB2F96D20F8828EA31271163ADAE830E1C73D31176F269D324A6E0052DBF1A535D35C1AA9D55FE026E260DEF92D8B40278362E5E83B091886AC31ECB37E55DD5CEE90F77CDEBAE364CD8B0B5059963671281DBB4D15157DCF4C6E73684132D9A0B887A79E75BC20E4913DB724B0DEF68949B5E6C7D2F23009C6F9BDC233478E6CF6FD448889D3C23AB72F2E5F09FB472EDB1F13482D578EC33EB5BAF6AF8378EDC4EBC4BC466E99C45C2603FD3185A0D42BEB57E76F7552F4F54E82A804F7EDAA3FD,a57e877b260c57bdc6ffc356ffeffb1fe2e4af225474dc797503724190080a76
44,baseline,256,473,AFC3297F5160BED75436CE32DDAB8BBF61E8F415C9D03703A490E379B3D01C20CC470F85EB2480B82C93090F32F9ED487F1E1C2605232B7833E58F77C2E185FB6437D80DE9C408BF2D12E388E470D5560A46DF7C91A07214FF7B18C51B193A4973F2AEFCBA420D4D445B9ADB87FA4E752C891E0FE598017BE148B026208BB96888F3F81951D83C73D00DA1428C58975792A383D147E84E9D0762FF0136061AEA1C8C701BD2F6E19E21EB0429EC8329874539F08CEFC82F451CADECDF4FC141C0C447C7DB71C39FE97B5DCD95306DC9BC422650BE0260298C15FC6D72EAE1CA867E04F2E4A8BECB5B7EDD67CB1878E63309F9726C4B753332B62301BEB9CF54FD,cb663f6fe833b3e67d433261691cfcf178275e6163ae9e444624f3c807348600
45,baseline,256,302,A4CF00B3721578AA2614333C4F5E4ED9A37BC9AE87253A4398F85BE17CA4B8C8190EA3064D4A123179A179A816220CF7BD8AF8739C91EABE535BACF13F90FAC29003FD10F67FEF16B8276F484C323AB582A941B7AB84B24C5EDF11B0947DD9C7F8C4609C48B6F4EB1CCB2D977FF63E9EE977F2E7F5972E7C79F6927B7AB88FEC794122E9470491F8D9838F8CC0703FF950D037B9B7F2F38C2492766C238BA5BAAAAD44A8C721C224FE4387BB5082C8655D546797FFD1813879C08F497A6A1258ADF4F8A5C2641C1C73DBA1849CF5D07986CA845B1AE6134A32E36DEE926609B056642C5F2FB3D914BE5E7EB31E142C312CB75CEAB9D09160A671C910BEEBE289,77daf5be0462c2e5844d55fed322dee7dab7a93fca182c272e808ec4c94c0345
46,baseline,256,941,A89A82131FBD286C0064A9A5D4C0D9065486FF45E59FC597E1D3291D8B19B481BD889C2A66F130DD36CA489839AE83EBFC26C81C069727A106FEE9A0A37F19D61FE377DB3D3867F793FD34C8F32FDCBE56BA9052C32D15D82A286A50C010F2C816112851BBE515585A3A3B0404924A76D7FB9A722B424F96DBFFE53479705BDAA0CE7A97066117F78840F3FAC79B903AC01A686D2D7D935679935286A447F9717697D50F5EC8CB9D7481CAE2E9795C5966EECDA1302B9BB4D1633D8DC3B8D78B38F3692A485FC54A3EFB7074D5FEC70215DA969410473AC21DCBC7CAC13E297A9E2B311C6FE32C06DC0B9E0191CFFDB720F3DCAC060171FDA2526A7399C8E3DD,cb657f86701c0cd64d1b73eda799aaf0aefc6da920a13d707eceddef96ab8a0f
47,baseline,256,627,D6ED3E34A9717CECF7ED9AC3101688E8E15D621148B663EC91BF42AD4ED0AD9AC095190C27EA4BB79F4FCDDD1DEC7F78839DEC51D4020FD971DC8C0251446BB0FB157D024E392EFF105948C8569D7F1CEDBD082571A5EB0BDED0CA955F68A838E9B653F07E272719E9FEA4E35C7C1B20185B5FC78495BADF88A3E9B482C75EDBA6AC19875B86F416783CE7FB0169DCF8B723CD78EDDE9B9754ECFAD1F415F51A1E7811C0C1121DB0E585D832F1B2A6711CBB8CE4117C4A6AD03BADCA7819079A687D007B2B272B963BA896F9E278E09BB8A513A1FA59EBB4DCA23F4F113143413D8387477170AC1E34E3720057930715E163705C22A4175CEFAF29CA0FE664C9,9c5ee789cba5e36fa438ea69f3ffaf21a6b9c564f46566472c018d8ea11acc9d
48,baseline,256,660,904DA65AC14F79DE4A71548FCAAD896D96DDD4FB0FC4177DCB6027BC12AEA5006B25E39F5D042C3BAE61F630F7C7A59F31C44F2B2A40BBFA15BF41BEBFE86B2BE6CA3A6B4AB2B1D6E1D16A66D2963461AF727081CAF4F28062FAB0639AACF209683DAA21061E4E64A612C11ADC0F7C55FD8CDC622F4185DA399300F89CC7249609EF276E905C74FDC28C5000EEA2CB12E4D03B210332BEEC32A2750DEA536C04E4DEBE02E3F6A48A32982AED3EAB6A9C5970D750E7464863162AF62AFAA285788CE56532F2AA6EA9FCA87716D2A27E0C3B1EAE81CBA8E932EB2F2D66DFBD62C3B2BCAE6B7C6732F9182DF3CD553F35898D8C4E4F83D095A78C68105C230C539D,72d6de761eb138552bdc9e617bb0d38f781578e81d72096fdd3c43f402e2a520
49,baseline,256,342,F3429FE2345428FD199737E65BAEF1F403C35AE7CF5BC9ECFA4CEAE9212FC3D32AFE76255C4D66BC0E4E1F36193CD0C5F086C9E41E8C1B51ED088A40B17827CB501283CBB65778AC8938D3BE2353FE27888AA51D2E1C62FF1BF27EF12C2318D441C95D7E877135399317CEF4B1E4AB9A1C9C7B3E8C6AED80B97A923CB3127F7A165C7EDFD419E06A6FA2853C8BF0723310A611262F5A8EEA4EB5BF8654B8AE97642A08017F6B71CD17067DA1B5890C9A4C02E34E3F4B4D578AB8910C2A3E73EA8AD286A601C98C1060F85591DB0C1DBA3D7AE0658231EA5ED3C329ECED3B2CB614463C31E1E7D439A983CD58F790EE97D224DD9C25A3825DC1E9DB9C68E83D1B,e444fa17518a55367ade7af81382100e35a88f991d660578f7cd6429c920aaa2
50,baseline,256,569,9184464D4397CC702AFB40EB5422FC0FE84096FAAD78B165926AC9D41F42034736D196300272B578B4F6B374007F7B7C6187A790BC924793D51737728281DD4D52F3C9D82F8D755C4F4FAF203109D0CB0F005B2143EAA6EC2FCB6331BD711A86F124F59302AF11D964DD64C6A8CBC334D3A4AE86E0B83FDE5EDE3F8285813E783477534F131053B7062B78C5CB381B59B941DC905494260E9215184A3189FFCFD0C60982F2C0A7E332C76498DE746F2833273289739D979CA3A247EFC5D160E9F67E98A358874F8D635344DB5DED4992D05DD8A4E3CF97CED9E4E8FC91DBD9DDAF453DCC7E94D66A954C57EF9F133500803748D3506FF8D1EE1BE592B54BA3F1,bf90e2efefb4d3c98e95477f6f3e6881be515458b1ffa24acb5ae7bfef7f5a38
51,baseline,256,435,CAAE5F17D8F881125E89938FCC4DE2589922C831CDCD92CAFBB00EF86F5250F1740BC685E68A57FD2A66AF72C2293223471080AD5A73C3AA2CDA4614736BCD9B95B1C882F02FA83086B5C9922EC4A853D13728669EDF510EC66341A56FBD7C763D85F74F980DA1ABFCB1A4C509B23ADFBA40214B20F6F8A8B53FA3C9FD9668D9306FF40D481E4A7C6EE14E73993F01491371BD5843FD4B0FFAF6C841DB764B5D0EEBBFEF08DBE5D0E45CEEDEC3221C11C535E5BCE1F81D68AADD59560D677EEC28F399274260B32ABFC6A6ECA03B4F6D63BE5038D20E767DC4DEE87EFEB097DB7121C89EF837C6E75C20C2DCB918B235039831B0A2F3AFC753120759345E803F,cfcc25693bac28b17e2273db5be93744c52806643feafa49f19394f09b0c4a6f
52,baseline,256,482,B30FB27F7411560C9D4BFB40B2FEB0A711241ABA03C3FE3BB088BE2327E158FBA9D9CC0D09DC289FF1164DBB49F3981EB4CE3CCF7FE054C9CB69FB8DA21369B56B41E378CCF1828E3FB46DC007500403EE9D58C7507D6D3B47CE33B566D8936DF8DE74393CF432B1A8527E21F50EF23AACF5FE753BE88C570E2555E8FBF7D7041882327B5062592C117E89F288C86CD2D5D387A1E0514B9FF9B81722E1BE071CBBCCC7A7E098AF47AB6C28EE3D2EF805C24593BEF64D06E92B940BBF81508D564098159FF7D43B06D57FD9932B599F0B533AB3488C9D045B243DE148EB9AAAA7ACD66CFDA4293956E4FD649862711C5E870477B5910A555C70120EB3D5FFD4E3,a5fbea3fe26a28e9f21f4eaa3ff29f450837d9027c2976e71361d8f9146ccc95
53,baseline,256,575,AA39B3468DD02FCBE6226F397EB72F6B5555DD35330B72A8DE5FDEFCE223185D3CC9CCC19337B4D66A488CCAC42B61EDF2BF2EF47427B70CD0FC6A83EAB33A0E18F0A2A7E6AC2DD1D34D8E69FA9DFFFFE997C6896EAAB2F963438B63D506621BDB060EE31A56C587BCDD469DCA3AAF8B49D4C38A6A5E4913AFD2AD196D3F8DAEB6B149FEC15DE51C03F6449206EEB3A3E316CF891471B81715CDE05EFA5DA895ADDCF92ED875DBAE4D1CB9DC37E2EF527D6A59D9805A23858F4575F2A9211D89BD62A8C8FE81FCF097D1D765D2499B8834DB9798D4FD0BBA17E052532549EBBEED5B74D364AD157617891F5601631348C90A860B3A481EA7C9083C8D9768AF17,114f690b7b8bb5abaaed7dfd8eccefa3508e74fb042bf7940ad3a341c746d7da
54,baseline,256,380,AD5F12D1AC31A05529F277E1F22681F04B0893AA42B32BAF8C36D399CDF7FB55F1708E10343B1FC6136B5007FEBAC244CD86C2D913374F9187AB979E17EC91A9A8444DA0D34E3F10EB944A205BB9F10E2AF840969752E8DE93F83F1AA0DF8DC7154F1431F70B179D0DDFB1B198011F88031BD9252255245CDA922F5FB911142196524A8CF34F3B35CB88E5F76809CBC43DFEB3A1424B114D589F417132344EFC4A300E4CB133CED13BD5A0F39B4BDD10AB17B3A868E9914F7F6F1F5FCD25BD46B0847410AC2CE342F5F686378A1C4E6D9CC16E73E054D1CB2CCF2D0236672EF3AA880B807D4CBA566C482F6356EBB75E4468203AFD5D8FBCE4883FB1DFA2F0CD,af103ab674f774f86223179e807872ee903389237a9e28b3ff322d49ab0869c3
55,baseline,256,241,DB9C0B177A1CD7AA64272225C4B9574877817489A62E26CD2AF76B59E3FE0BD23CDE9789AB98668CCAE9EFBB6C70E0654466A64807A3F28CC2D02E0F0CFF1B6A34B5FE9E7215CAFB72FCB002A5C5EE790D6A8F3280E6F09AB18E29065AAFD21D3A907C829432B11DBF02D0D435217FC9E20AECBCF387C0745669E615F4A822C519CF2ED786DD404DEA87DA7E08F8CAF6FBC20F9AA8B3232CE591D6D3A46FA8C0841970168AE13FB08F7E08234E4545A866AB5FEFF393DE18D8DC6447604B904F0F5DEE84928A8B2DC41CC4014D5884101774679CBF9364460E4AD58F992CEEAE7CB092D27C40CF0C0B91A8E75F8B2EBEDE9F4B1EAE7EBEDE3F088F8855E85D6D,d425ffa22ef37cfb3a9f15d7ecf371a11bd070d6c6bc3565332099558e0cf4ba
56,baseline,256,1006,937123A2E2F96F9FBEFB5C56D566845E3F082BD2A74D4E46A7555D8D20B292FDE368F360D5146696B6A2CE2E2FF781E466F867803BA28FC14AAB64244C764CA453CCA6D990F0CC0B6A7F232E870438C0F7DEB019408C2C51239DA797D077E58E1451397B4EE24D5CCBBBA59F3A945771798C3BB950CA5DB43276EB687BEFE375F97782FDF0E9D99F96D9A3C1B7340F0DB13F4649DC7FD1DD490E6DF0459408C93E382A3D35E1D0B2E840F800D77DE02EB627A04090185A65E0DDB763B97AF81AA19960601E884EC9315C709E8494E7D56E550CEE67D4289B171A2840B9200C09212C4C9B406AD9FB8BBA28857A8350F8348AA28AD3AE9856CBD4C97DA805BA53,b880504bca0f7dc50fdcd17c7bc25d63ae0a97b1bb0958a144051de5d5d91caf
57,baseline,256,263,C4913FDB517DBD729B3768CD417AD1C38A093BCC7CFCB4449CC5AEF49CCDBE9D77BB29F19AEBDC842B639E27F98AFEB88ED2AF323284B49BFB6BFB09449D373E610C3957582F08A48CE5435CFEBAD04CA31E6769222E1EF8A0EDFBAA8F13A2234E78846E66400EBE9A63F0DDEDB085DC54785A5D826DD1F73E322224C90927C24C6C1F99958613F9AE223A8AEFDF26DA691718D45543A1EC562544AC85592A0D5B37CB799A72E1603BCA56D43C4A14E827FCF1B99765DBAAECF25159FF3C2909726DEC1DAF1DB0E5AA000961D1CECFCAD6D071E3054B104C92BEDEA78AB342532938B6103FAD867F9573ECF2CAD2D5C93102A67BCE618DCB2D5C17FAC9F43355,dc4393a540121049b163bff7a7cb948454cd204c4a1362f61d69840f4d0cfcdd
58,baseline,256,569,EE11D426E180FB7BE1EE874F1945E66273A50E3017A6C2D195A5389CC63CD3D49F1989A66A4EAD793ACEF20D0BC99399D0AACC9E639B15AA787B27CEE84430954A63467AF7892B1AB06FE301A89522DCB704AB88FB45922DC351406F83E52358B61615204A968463A8AB87F1C634644E848F2CDF9F7BE53E92D47456672065641C78C5182FFDCD3DFFFB64A6DCB242933A26B13943EC71B17D0A33B17C379B25367D9E9C4F9F1A772224B7251A99069EFA1C94D288607015BF010DEDDB341FB22BBDC1551C1E07577B1EB8311F086CC9AFA1805F64D19203BB120BEB8F0258F799C5518074C4EC615F13C5F9E415F750F62E9C983B707473BCF32B5C7B5120F7,34182128f1e4a59ab54ac8a38893f9847eb4f77ca8b725010e352e79e884def2
59,baseline,256,207,D861DD21E67B29841876A1EE9947D0198DE1D9F7771DCF0AA8BD8777DB95329505ABCFA7B86B7E9F525E07A8E9BDE8D046993450C468B288B5CC9D483E61F92FC6F665919ED01CA29FD8A49A155BF7FDED4AC278756D7A1BAC9157E33118E9815E19BA502D59C6E541694A5B1D8DD910E81D7BF3CCC29DC2825374F31DCB85B517948FACEE4CD05FA8699868B48DE22BD871FE0E0E985415A4265F10177EF8FFDA450463080046C8949456FFAC56FACB4759A671CDE629D323176AD4158F5F7A75D72E3F6D1E5D48FFDC9715C01AB3646B14FBDC95E1CA439565E703028726BFDFEB089F282FA8F9A4C72E3EBD7EE7131B90B8D2916DFD489F2DA6DDD5CA5ECD,da943ab616b1daa2c9090fbc32e3a369eaa5d54e98c44e5f2f8809c33a80b5bd
60,baseline,256,1010,D1D11484AA7F3DB814ED33523EF25170D01037D657E49C4F99338683D5EFF304C11B7952BF0CA0ACC2BAD41AE872293528E3D1CD2763F5CE896202946C725875690DF72CE113C281730554BC2E32103BD6D7E462D0F8EA2F9E00F62CC0069C2F952086E011CF4B2CBCF44F6F185F19365D01984DBE3CF8D3A0EFC6E1DAF2926D939B09804D93F0BBCF4348E206835134D5C4ACB58C21312BA743D10906D747D07A25F0423C650DB5429569552BB2C471CA8D4D24893CC36125DFCFF6A4D778343414DE6D91F9BC1AC51A95598D8637375424BD51E80DB08CEFE8E9D403AA5BCD20BBE46F7A50BDB1CE57E73CF72F5E9BAEF527A23E169D3865D97D027BB48C89,3d6e862dd1d5fe10fcc92f4951e0a81ba7b39c2d4363896bfcd770793c5b57ed
61,baseline,256,477,9D016B60043532AF8F15311B69993966BE9CE3149FF456BB0F528EE6C89F57FC2513CB451ED05AD17652339827F1A0A103E76D4483033EE64307EC430A52D5698627176DB4A612D3A7EAD4E4AAB5D05323BA1E4E278A568BE0507EC45D7AD41FE57B15906F3F43E25E1C82566EDC5939AE9A6CA0AEA8B1ADB03DB7035A6E79D026E2474655D8FF086C24CD2FDCAB8621F3AA450C46C1E66B0F3C5799CEA3B681A8545E886A6CCB585E3034F5467DA44BABEC0AAC2B84F9A81DBACFCA5295239450DF35AD439DBC81CF215AC85C6B77D90A92C01D9563F9643554F8090A4E27CA958412D10234113FE70FE153F1A911B349331F108F4BA5668B80427116EF3B61,ddd495f425b981c0230c1f8ef6644d6296c3b05f06dc73f0a6e98de128554e82
62,baseline,256,483,AE184BC9620F682F40E46E426B733F7AED0B6C80723E32565289E15E458E074ACBEBDB13A8598BD5C83FF489F6124482B490DE36CD223838FD58D8E0A3FA89DAB336A4CFC83509B54E2A6D2454C41E6D37F98CF978C8E6A7B1559DEFB851176DF1037BBABA8CE1FC9627737C8D3F1089EE2AAE9A5CC91FB9B0281341A030E372796D249889D97A47AC8E257681A0424A2E4F6D6BE648148DC0152745FCC3B43EDF13E7A06605B16339CAB75F7A37801D32134B9C227E6BBFFAFFBE29D3E4104B46BCBF122E7F619D3707AE1ED2AA51A8B19BADA783AE9D0D184E41F1B8C0DEB708F1291C75106F4791BEFFCFB49A6F4148B8D376BCD0653BF708D3C5A476CA39,b86ed2942b61b64dbcb77738c744160de89838b1ed6b30ad1d25638381d0a076
63,baseline,256,754,A0F346F03CBFC0642D986507FA6C683D647E489E025793A0BB8FC7C73D681E553E4C127BF259D4CD53AC2A5E7BAD981F33BA871F6A3F1E4DADB764A07136FB5EB0FA29C3DD8A405F30AC81450B92786C681B35119329025821FFB0B7F136575A40E6369DD48E68EAF7E2730CFEB33CBBDDA2D6E81DDDA50DC1624D2B4FB38DC6219C0CA1FDB44A2B555BD198B3029F0AE2D6F70A996B9666520EBB4E8F599C72604098F7C1EF3F346F1A9EE1443CE8D9F42EF3A569E73099B95852992B2CA7EA74417AEDB217759521135B9BD82B732CECE9ABE10831308DC778ACD35BFF0962BC12C31D68C05814FE30CE252EF6EA2C8B3DCFC40A84311266148C205714E571,cf947119a3ff7ecf2afbad48acaed2439f36a40f6fb9190c5b7b1874654a7ce2
64,baseline,256,307,8C431C9A4592FFD11CBB190FB0C65442ECD4718FDD22DC25F9918DB5B9433CB6829BD9E631C45D80BC9F9C5F552864D076823C56618AC4CEF3C301272D3E0E1EEC1D231BB3B7368EB81090692CFFA52B547A0668D0D0CC581252382FAD3F53A743D1B9B1BB257913042E294E610CD798D44A96614D9B0E27417409B9EA6D2FBDDFA7FD826B62B07609986B608A770A5365BAE4DDB00BE6B8062E56BB87AEE5B272F10FD4978F6BDFD464366B7199331CB647A89F6052120F824D69C434FD74778221423120286EC24CEC6D4FC62ED637EFAD99647166C43A8A5F8E9ED5071A5D3B1EE4055CE901B5D395F966C0EE2C98F57E830061E062B6AA8F2B5CF8CDB7B7,247b0d2cf315faa26dfe02d44be45829be30da20a78c77f2545fd2b2aed9c081
